"","t","precip"
"4850",1963-04-12,0.000837722691812814
"4851",1963-04-13,0
"4852",1963-04-14,0.00503264300135697
"4853",1963-04-15,0.0208732823784885
"4854",1963-04-16,0
"4855",1963-04-17,0
"4856",1963-04-18,0.00218559938696217
"4857",1963-04-19,0.00446532001797095
"4858",1963-04-20,1.03940440681072e-05
"4859",1963-04-21,0.000354230421123702
"4860",1963-04-22,0.0018975594866788
"4861",1963-04-23,0.00184120714584424
"4862",1963-04-24,2.31659154792396e-05
"4863",1963-04-25,9.58894474933913e-08
"4864",1963-04-26,0
"4865",1963-04-27,4.8890617847519e-05
"4866",1963-04-28,0.000223684716388561
"4867",1963-04-29,0.000936229317630932
"4868",1963-04-30,0.000134343612728571
"4869",1963-05-01,0.000128012636253061
"4870",1963-05-02,0.00838439281505998
"4871",1963-05-03,0.00258696271930603
"4872",1963-05-04,2.38339271163568e-06
"4873",1963-05-05,0.00318423499356868
"4874",1963-05-06,0.000729118618153279
"4875",1963-05-07,0.000684606530739984
"4876",1963-05-08,4.76284640171798e-07
"4877",1963-05-09,0.000432981489609574
"4878",1963-05-10,0.00679044057324063
"4879",1963-05-11,0.00491470940687577
"4880",1963-05-12,0.00108402601927082
"4881",1963-05-13,0.0024236754027811
"4882",1963-05-14,0.0027024890845837
"4883",1963-05-15,0.000345611689795078
"4884",1963-05-16,1.91778951830202e-07
"4885",1963-05-17,0.00464955271161216
"4886",1963-05-18,0.00326175480762458
"4887",1963-05-19,0.00865492767479736
"4888",1963-05-20,0.000221322694073933
"4889",1963-05-21,0.013225260669401
"4890",1963-05-22,0.0145815023597606
"4891",1963-05-23,0.000493893717589344
"4892",1963-05-24,0.000739895390552192
"4893",1963-05-25,0.00630819686767836
"4894",1963-05-26,0.00119822108672452
"4895",1963-05-27,0.00405069395600322
"4896",1963-05-28,0.000301671786303359
"4897",1963-05-29,0.000635245761259284
"4898",1963-05-30,1.60205963766202e-05
"4899",1963-05-31,0
"4900",1963-06-01,0
"4901",1963-06-02,0.00257060377134621
"4902",1963-06-03,0.000317257652568514
"4903",1963-06-04,0.000531625225733023
"4904",1963-06-05,0
"4905",1963-06-06,0
"4906",1963-06-07,0.00015840773266973
"4907",1963-06-08,0
"4908",1963-06-09,0.00225505575326679
"4909",1963-06-10,0.00337914640613235
"4910",1963-06-11,0.000160419194571659
"4911",1963-06-12,0.000459652744265071
"4912",1963-06-13,0.00104538516353614
"4913",1963-06-14,0.000314855524209179
"4914",1963-06-15,0.00251818838870577
"4915",1963-06-16,0.000455860959050369
"4916",1963-06-17,0.00273971504998372
"4917",1963-06-18,0.00490148387325462
"4918",1963-06-19,0.0189483822693433
"4919",1963-06-20,0.0019380639645874
"4920",1963-06-21,0.000243578982917825
"4921",1963-06-22,0.00420341159133386
"4922",1963-06-23,0.0011494759451125
"4923",1963-06-24,0.000660192590601127
"4924",1963-06-25,0.00604074627580076
"4925",1963-06-26,0.0192877089510262
"4926",1963-06-27,0.00940234404606599
"4927",1963-06-28,0.0011138799800392
"4928",1963-06-29,0.00154180858783093
"4929",1963-06-30,3.58773279458546e-05
"4930",1963-07-01,0.00542146740417593
"4931",1963-07-02,5.38139939862958e-05
"4932",1963-07-03,0.000439416044685004
"4933",1963-07-04,2.09620504278973e-05
"4934",1963-07-05,0
"4935",1963-07-06,0.000105486099869267
"4936",1963-07-07,0.00240257677523914
"4937",1963-07-08,0.00157135615188508
"4938",1963-07-09,0.000865047342074377
"4939",1963-07-10,0.00181573415471803
"4940",1963-07-11,0.00324864394497126
"4941",1963-07-12,0.000586909946832748
"4942",1963-07-13,0.00299970375272096
"4943",1963-07-14,0.00350850862736252
"4944",1963-07-15,0.00285121288402479
"4945",1963-07-16,0.00783812373811088
"4946",1963-07-17,0.000444690252038527
"4947",1963-07-18,0.00172047816511167
"4948",1963-07-19,0.00119824345011921
"4949",1963-07-20,0.00347666150628356
"4950",1963-07-21,0
"4951",1963-07-22,0
"4952",1963-07-23,0
"4953",1963-07-24,0.00208248415310663
"4954",1963-07-25,0.0033144360058941
"4955",1963-07-26,2.01982957150904e-05
"4956",1963-07-27,0
"4957",1963-07-28,0.000153827177200583
"4958",1963-07-29,2.70528780674795e-05
"4959",1963-07-30,0
"4960",1963-07-31,0.000254256553034793
"4961",1963-08-01,0.00823571147338953
"4962",1963-08-02,0.00508400421318811
"4963",1963-08-03,1.24026728940407e-05
"4964",1963-08-04,0.000949943037994672
"4965",1963-08-05,0.0116112395912751
"4966",1963-08-06,0.000782971469845961
"4967",1963-08-07,7.13351736862933e-05
"4968",1963-08-08,0.0150471724473391
"4969",1963-08-09,0.00433324784955857
"4970",1963-08-10,0.00550038351684634
"4971",1963-08-11,0.00863559379649814
"4972",1963-08-12,0.00693712379143108
"4973",1963-08-13,0.0107038533315063
"4974",1963-08-14,0.000577317902582308
"4975",1963-08-15,0.00235028869053622
"4976",1963-08-16,0.013056194249657
"4977",1963-08-17,0.00319696885537724
"4978",1963-08-18,0.000902330258611528
"4979",1963-08-19,0.0241188736545155
"4980",1963-08-20,0.0103297547875627
"4981",1963-08-21,0.00225797950463402
"4982",1963-08-22,0.00134613659793104
"4983",1963-08-23,0.000283088142168708
"4984",1963-08-24,0.0106158394111162
"4985",1963-08-25,0.00830378579837543
"4986",1963-08-26,0.0120490570151333
"4987",1963-08-27,0.0155098159593763
"4988",1963-08-28,0.00286553856773253
"4989",1963-08-29,0.0004322759907609
"4990",1963-08-30,0.000631705879811761
"4991",1963-08-31,0.00372817638424294
"4992",1963-09-01,0.0131234846234634
"4993",1963-09-02,0.0011438294849313
"4994",1963-09-03,0.00350936655104306
"4995",1963-09-04,0.00928579951869324
"4996",1963-09-05,0.00280914361792384
"4997",1963-09-06,0.000715359931916737
"4998",1963-09-07,0.000115017019481911
"4999",1963-09-08,0.00173088903085272
"5000",1963-09-09,0.0139786709769396
"5001",1963-09-10,0.00126643962630624
"5002",1963-09-11,0
"5003",1963-09-12,0
"5004",1963-09-13,7.27605515749019e-06
"5005",1963-09-14,0.000906342374037195
"5006",1963-09-15,3.5297186968819e-06
"5007",1963-09-16,1.72205528770064e-06
"5008",1963-09-17,4.56478628052537e-05
"5009",1963-09-18,4.02084289703453e-05
"5010",1963-09-19,0
"5011",1963-09-20,0
"5012",1963-09-21,0
"5013",1963-09-22,0.000509574186423833
"5014",1963-09-23,3.62805855047554e-06
"5015",1963-09-24,0.00366909577695651
"5016",1963-09-25,0.00484103358940047
"5017",1963-09-26,0.00917269253477571
"5018",1963-09-27,0.00110122745149965
"5019",1963-09-28,0
"5020",1963-09-29,0
"5021",1963-09-30,0
"5022",1963-10-01,5.71381406189175e-07
"5023",1963-10-02,0.0111299135369336
"5024",1963-10-03,0.00439988447891437
"5025",1963-10-04,0.00361352558689987
"5026",1963-10-05,0.000727416133486258
"5027",1963-10-06,0.00215606990605011
"5028",1963-10-07,4.9583270651965e-05
"5029",1963-10-08,0.00232742400550023
"5030",1963-10-09,0.0044715240945834
"5031",1963-10-10,0.00167885324117378
"5032",1963-10-11,0.00178320599582094
"5033",1963-10-12,0.00163982075719105
"5034",1963-10-13,0.0251097010914236
"5035",1963-10-14,0.00219852738791815
"5036",1963-10-15,9.58262262429344e-07
"5037",1963-10-16,0.00733267723916242
"5038",1963-10-17,0.00060269195211049
"5039",1963-10-18,0.000988433916461418
"5040",1963-10-19,0.000163650398974369
"5041",1963-10-20,0.000474346308749318
"5042",1963-10-21,0.00110533799943369
"5043",1963-10-22,0.0099060157817803
"5044",1963-10-23,0
"5045",1963-10-24,0.000103372544231206
"5046",1963-10-25,0.000159255518781265
"5047",1963-10-26,0.000148860431352205
"5048",1963-10-27,0.00012551714047504
"5049",1963-10-28,0.000232351360409666
"5050",1963-10-29,3.51911472762367e-05
"5051",1963-10-30,0.000360828309567296
"5052",1963-10-31,8.56817125622911e-05
"5053",1963-11-01,0.000139437916004681
"5054",1963-11-02,0.00831275898963213
"5055",1963-11-03,0.00047406686735485
"5056",1963-11-04,0.000266212075985095
"5057",1963-11-05,0.00174882950153687
"5058",1963-11-06,0.00300968885130715
"5059",1963-11-07,0.00616268986686919
"5060",1963-11-08,0.00887060911918525
"5061",1963-11-09,0.00195004118359066
"5062",1963-11-10,0
"5063",1963-11-11,0.00606964252710895
"5064",1963-11-12,0.0101996926678112
"5065",1963-11-13,0.0137976308760699
"5066",1963-11-14,0.00564088111786987
"5067",1963-11-15,0.00375119711532079
"5068",1963-11-16,0.00590125693270238
"5069",1963-11-17,0.000124556954574473
"5070",1963-11-18,0.0117677992249128
"5071",1963-11-19,4.95888525620103e-06
"5072",1963-11-20,2.06161811320271e-05
"5073",1963-11-21,0.00795483300277056
"5074",1963-11-22,0.0069159930862952
"5075",1963-11-23,9.11258790097236e-05
"5076",1963-11-24,0.00727542471310016
"5077",1963-11-25,0.00873748284357134
"5078",1963-11-26,0.00957275245838218
"5079",1963-11-27,0.000104548004287608
"5080",1963-11-28,0.000612647714660852
"5081",1963-11-29,0.000345173689311196
"5082",1963-11-30,0.000668142800350324
"5083",1963-12-01,0.000503307618600957
"5084",1963-12-02,0.000144893790093192
"5085",1963-12-03,3.75023877836611e-05
"5086",1963-12-04,3.72007264104468e-06
"5087",1963-12-05,0
"5088",1963-12-06,1.90726825621823e-06
"5089",1963-12-07,0
"5090",1963-12-08,0
"5091",1963-12-09,0.000137649454245548
"5092",1963-12-10,3.24188960121319e-06
"5093",1963-12-11,1.90700100120011e-05
"5094",1963-12-12,6.86654607306991e-06
"5095",1963-12-13,1.90726848359191e-06
"5096",1963-12-14,0
"5097",1963-12-15,7.64715346122102e-05
"5098",1963-12-16,2.85690703094588e-07
"5099",1963-12-17,0.000186839522996252
"5100",1963-12-18,0.00307741690187413
"5101",1963-12-19,0.000222524593365137
"5102",1963-12-20,4.69312302016078e-05
"5103",1963-12-21,1.14418810426287e-06
"5104",1963-12-22,0
"5105",1963-12-23,7.4968686021748e-05
"5106",1963-12-24,5.40349535640416e-05
"5107",1963-12-25,0.00185190994460527
"5108",1963-12-26,0.00033474499099384
"5109",1963-12-27,1.20058150514524e-05
"5110",1963-12-28,0.000275267706172144
"5111",1963-12-29,0.000596124190451519
"5112",1963-12-30,0.00227036027990835
"5113",1963-12-31,0.0034775061311052
"5114",1964-01-01,0.000820927009044681
"5115",1964-01-02,0.000205220009718232
"5116",1964-01-03,0.000352577230842144
"5117",1964-01-04,0.000406251501772203
"5118",1964-01-05,0.00282991753175565
"5119",1964-01-06,5.04689057834184e-05
"5120",1964-01-07,0.0001036048830656
"5121",1964-01-08,1.43114397133104e-06
"5122",1964-01-09,0.000275873531791149
"5123",1964-01-10,0.000236558633332606
"5124",1964-01-11,0.000252824503093052
"5125",1964-01-12,0.000430243517826057
"5126",1964-01-13,6.78181004332146e-06
"5127",1964-01-14,0
"5128",1964-01-15,0
"5129",1964-01-16,0
"5130",1964-01-17,0
"5131",1964-01-18,4.7746959808137e-07
"5132",1964-01-19,5.72078027971656e-06
"5133",1964-01-20,0.000332833353184014
"5134",1964-01-21,2.66916345026402e-06
"5135",1964-01-22,0
"5136",1964-01-23,5.17815163867397e-05
"5137",1964-01-24,0
"5138",1964-01-25,0
"5139",1964-01-26,0.00226910732430952
"5140",1964-01-27,0
"5141",1964-01-28,0.00245678656818882
"5142",1964-01-29,0.0019645672855404
"5143",1964-01-30,0.0081497774217496
"5144",1964-01-31,0.000477598000543367
"5145",1964-02-01,0.00809220465521321
"5146",1964-02-02,7.49908932107246e-05
"5147",1964-02-03,0.00294881849549711
"5148",1964-02-04,6.51985254762621e-06
"5149",1964-02-05,5.25782516547224e-05
"5150",1964-02-06,1.2465634426917e-06
"5151",1964-02-07,2.61247705566348e-05
"5152",1964-02-08,0
"5153",1964-02-09,0
"5154",1964-02-10,0
"5155",1964-02-11,1.31623505694733e-05
"5156",1964-02-12,0.000145854854338268
"5157",1964-02-13,0.000404655548265964
"5158",1964-02-14,4.04349041218666e-05
"5159",1964-02-15,0.00341204323558486
"5160",1964-02-16,0.00138686632703866
"5161",1964-02-17,0.000715316105413422
"5162",1964-02-18,8.63005197970779e-07
"5163",1964-02-19,2.85690703094588e-07
"5164",1964-02-20,2.95872979449996e-06
"5165",1964-02-21,9.35944052571358e-06
"5166",1964-02-22,0.000918640731470077
"5167",1964-02-23,4.79529010135593e-05
"5168",1964-02-24,0.000640172496957803
"5169",1964-02-25,0.000543894087968511
"5170",1964-02-26,0.000324284979797085
"5171",1964-02-27,0.00688761442143004
"5172",1964-02-28,0.00157480788675457
"5173",1964-02-29,0.00164303968813329
"5174",1964-03-01,2.37688976199024e-05
"5175",1964-03-02,0.000256358143815305
"5176",1964-03-03,0.00057374060810389
"5177",1964-03-04,0.000118529663268419
"5178",1964-03-05,1.02984047885002e-05
"5179",1964-03-06,0.000305566861584339
"5180",1964-03-07,2.94738553066054e-05
"5181",1964-03-08,1.0689314137835e-05
"5182",1964-03-09,0
"5183",1964-03-10,6.71226359827415e-07
"5184",1964-03-11,0
"5185",1964-03-12,1.91778951830202e-07
"5186",1964-03-13,8.96393572702436e-06
"5187",1964-03-14,6.19880188423849e-06
"5188",1964-03-15,4.00521105348162e-06
"5189",1964-03-16,0
"5190",1964-03-17,1.26840077996349e-05
"5191",1964-03-18,6.85867295828757e-05
"5192",1964-03-19,3.31211649609031e-05
"5193",1964-03-20,3.2518203397558e-05
"5194",1964-03-21,0.000701583318914345
"5195",1964-03-22,0.00221297591633629
"5196",1964-03-23,9.18163216283574e-05
"5197",1964-03-24,1.90513787856617e-07
"5198",1964-03-25,0
"5199",1964-03-26,0
"5200",1964-03-27,0
"5201",1964-03-28,3.81580207431398e-07
"5202",1964-03-29,1.04956376389964e-06
"5203",1964-03-30,0
"5204",1964-03-31,0
"5205",1964-04-01,0
"5206",1964-04-02,0
"5207",1964-04-03,0
"5208",1964-04-04,0
"5209",1964-04-05,4.76837158203125e-07
"5210",1964-04-06,1.58126522933344e-05
"5211",1964-04-07,0.00117375972786249
"5212",1964-04-08,0.000801873407908715
"5213",1964-04-09,0.000175127019360843
"5214",1964-04-10,0.000342055078306203
"5215",1964-04-11,4.19673438614154e-05
"5216",1964-04-12,0.00663177642672963
"5217",1964-04-13,0.00017534578626055
"5218",1964-04-14,0.00100366504210569
"5219",1964-04-15,7.46944861589327e-05
"5220",1964-04-16,0.00147165283669892
"5221",1964-04-17,0.000119356935272208
"5222",1964-04-18,0
"5223",1964-04-19,0
"5224",1964-04-20,0.000195444436542402
"5225",1964-04-21,5.9366842037889e-06
"5226",1964-04-22,0.00381713751795587
"5227",1964-04-23,0.00760341677909082
"5228",1964-04-24,0.00155222088909568
"5229",1964-04-25,0
"5230",1964-04-26,0.00128961697021168
"5231",1964-04-27,0.000988362342809523
"5232",1964-04-28,0.00291131683758294
"5233",1964-04-29,0.00548646206152625
"5234",1964-04-30,0.000713145331246778
"5235",1964-05-01,9.19923859328264e-05
"5236",1964-05-02,0.000179945755633071
"5237",1964-05-03,0.00035966165063428
"5238",1964-05-04,0.00753248764692671
"5239",1964-05-05,0.000591058686609358
"5240",1964-05-06,0.000132499816402287
"5241",1964-05-07,0.000731209557670809
"5242",1964-05-08,0.0129166189180978
"5243",1964-05-09,9.05145835190524e-05
"5244",1964-05-10,0.00327131692063176
"5245",1964-05-11,0.003060900847629
"5246",1964-05-12,0.000751007984035823
"5247",1964-05-13,0.00267207292745297
"5248",1964-05-14,0.000175141202817031
"5249",1964-05-15,0
"5250",1964-05-16,9.52569450873852e-07
"5251",1964-05-17,0.000389936962392312
"5252",1964-05-18,0
"5253",1964-05-19,0.00101905602787156
"5254",1964-05-20,2.80942344943469e-05
"5255",1964-05-21,2.59064302099432e-05
"5256",1964-05-22,0.000463050979988111
"5257",1964-05-23,0
"5258",1964-05-24,7.50456429159385e-05
"5259",1964-05-25,0.0011491063523863
"5260",1964-05-26,0.00173132492949435
"5261",1964-05-27,0.00205946200730978
"5262",1964-05-28,8.49351454235148e-05
"5263",1964-05-29,0
"5264",1964-05-30,0
"5265",1964-05-31,7.81982726039132e-06
"5266",1964-06-01,0.000155239767991588
"5267",1964-06-02,0.0025767078546437
"5268",1964-06-03,0.0156085757043911
"5269",1964-06-04,0.00473849152001549
"5270",1964-06-05,0.00136292316057052
"5271",1964-06-06,0.00245393574186892
"5272",1964-06-07,0.00804789576977782
"5273",1964-06-08,0.0129413685004351
"5274",1964-06-09,5.00285350426566e-05
"5275",1964-06-10,0.00309645522901292
"5276",1964-06-11,0.00712263102514044
"5277",1964-06-12,1.62418803029141e-06
"5278",1964-06-13,0
"5279",1964-06-14,0.000259486979359735
"5280",1964-06-15,0.00611792842624936
"5281",1964-06-16,0.00239578568965726
"5282",1964-06-17,0.00097251917424046
"5283",1964-06-18,1.6969439911918e-05
"5284",1964-06-19,0.0350241569949503
"5285",1964-06-20,0.000423733586728758
"5286",1964-06-21,0.0024223989275356
"5287",1964-06-22,0.00379052496595023
"5288",1964-06-23,0.0108639278041665
"5289",1964-06-24,0.0110825491246942
"5290",1964-06-25,0
"5291",1964-06-26,8.60680131609115e-06
"5292",1964-06-27,0.00263329919835087
"5293",1964-06-28,5.38421608098361e-05
"5294",1964-06-29,0.000340878997747041
"5295",1964-06-30,0
"5296",1964-07-01,0.000475898824333854
"5297",1964-07-02,0.00143293421274393
"5298",1964-07-03,2.00142034145756e-06
"5299",1964-07-04,0.000340781498152865
"5300",1964-07-05,0.00371282772448467
"5301",1964-07-06,0.000925849738450779
"5302",1964-07-07,0.00302402534242674
"5303",1964-07-08,0.0263876474054996
"5304",1964-07-09,0.00778291122696828
"5305",1964-07-10,0.00470030593078263
"5306",1964-07-11,0.00348224598809566
"5307",1964-07-12,0.0104995400770349
"5308",1964-07-13,4.28070925408974e-05
"5309",1964-07-14,0
"5310",1964-07-15,0.00630773362354375
"5311",1964-07-16,8.45483264129143e-05
"5312",1964-07-17,0
"5313",1964-07-18,8.57312500102125e-07
"5314",1964-07-19,0.00822470395979735
"5315",1964-07-20,0.00260718850768171
"5316",1964-07-21,0.000309748727545411
"5317",1964-07-22,0.00690586566082629
"5318",1964-07-23,0.0234913503518328
"5319",1964-07-24,0.0139112700890109
"5320",1964-07-25,0.00100948046758731
"5321",1964-07-26,6.50250922262785e-05
"5322",1964-07-27,5.7983674253137e-05
"5323",1964-07-28,0.00558262081261773
"5324",1964-07-29,1.04956376389964e-06
"5325",1964-07-30,4.67913904458328e-05
"5326",1964-07-31,0.0028334519447526
"5327",1964-08-01,9.25117107613005e-05
"5328",1964-08-02,2.4298114112753e-05
"5329",1964-08-03,3.14411136059789e-06
"5330",1964-08-04,0
"5331",1964-08-05,0
"5332",1964-08-06,2.7247603043179e-05
"5333",1964-08-07,7.0591339067505e-06
"5334",1964-08-08,0.000144174294007371
"5335",1964-08-09,0.0027712469227481
"5336",1964-08-10,0.000671586834471327
"5337",1964-08-11,5.24821064118441e-06
"5338",1964-08-12,2.15389309801139e-05
"5339",1964-08-13,5.45787020200805e-06
"5340",1964-08-14,1.76123503479175e-05
"5341",1964-08-15,0.000893417071040403
"5342",1964-08-16,0.000844546795633505
"5343",1964-08-17,8.56955357448896e-05
"5344",1964-08-18,0.0101978206885178
"5345",1964-08-19,0.00795672081585508
"5346",1964-08-20,0.00252794616426399
"5347",1964-08-21,0
"5348",1964-08-22,0.000126109501309202
"5349",1964-08-23,0.00737867315962148
"5350",1964-08-24,0.010165434126975
"5351",1964-08-25,0.000369787560146051
"5352",1964-08-26,0.000262102192891689
"5353",1964-08-27,3.67739175999304e-05
"5354",1964-08-28,2.99337187357196e-05
"5355",1964-08-29,0.00697863539772925
"5356",1964-08-30,0.00083710437775153
"5357",1964-08-31,0
"5358",1964-09-01,0
"5359",1964-09-02,5.06260528254643e-06
"5360",1964-09-03,3.5408729104347e-06
"5361",1964-09-04,0
"5362",1964-09-05,6.23419725229724e-05
"5363",1964-09-06,0.0082982970581611
"5364",1964-09-07,0.000456404371504959
"5365",1964-09-08,0.00146249483248084
"5366",1964-09-09,5.05334872968888e-06
"5367",1964-09-10,0
"5368",1964-09-11,0.0039423963295917
"5369",1964-09-12,0.00449748580109599
"5370",1964-09-13,0.000422212338946792
"5371",1964-09-14,0.0105010802797665
"5372",1964-09-15,0.00370845113707219
"5373",1964-09-16,0.00192514122630882
"5374",1964-09-17,0.0168664503626133
"5375",1964-09-18,0.000607123206179949
"5376",1964-09-19,0.00405543044519163
"5377",1964-09-20,0.00957577282315469
"5378",1964-09-21,0.000680247341335871
"5379",1964-09-22,0.000288582609300647
"5380",1964-09-23,0.000758062358158895
"5381",1964-09-24,1.24273503843142e-05
"5382",1964-09-25,1.05478437717466e-06
"5383",1964-09-26,0.0001709328393531
"5384",1964-09-27,0.00621386163788884
"5385",1964-09-28,0.000516134152519498
"5386",1964-09-29,0.000643715305955084
"5387",1964-09-30,0
"5388",1964-10-01,0
"5389",1964-10-02,0
"5390",1964-10-03,0
"5391",1964-10-04,0
"5392",1964-10-05,9.58894474933913e-08
"5393",1964-10-06,0.000309239910677661
"5394",1964-10-07,0.00829902991517883
"5395",1964-10-08,0.0260707642009947
"5396",1964-10-09,0.014690900304231
"5397",1964-10-10,0.0157524244259548
"5398",1964-10-11,0.00881178354302392
"5399",1964-10-12,0.00444625576074031
"5400",1964-10-13,0.0206858467281563
"5401",1964-10-14,0.00905234911715525
"5402",1964-10-15,0.00020581132218922
"5403",1964-10-16,0.0017329938812054
"5404",1964-10-17,0.00812632230736199
"5405",1964-10-18,1.13488285933272e-05
"5406",1964-10-19,9.50510237203162e-05
"5407",1964-10-20,0.00153096288977395
"5408",1964-10-21,0.000823240478439402
"5409",1964-10-22,0.00144866331771709
"5410",1964-10-23,0.0139383290788828
"5411",1964-10-24,0.00882889579224866
"5412",1964-10-25,0.000986576861805588
"5413",1964-10-26,2.39723732420316e-06
"5414",1964-10-27,0.000169030055474195
"5415",1964-10-28,1.25240334796217e-05
"5416",1964-10-29,8.59762394611607e-07
"5417",1964-10-30,1.33541436753148e-06
"5418",1964-10-31,0.000149989150827423
"5419",1964-11-01,0.000868191131417007
"5420",1964-11-02,0.00023096540513734
"5421",1964-11-03,0
"5422",1964-11-04,2.67264618969421e-06
"5423",1964-11-05,1.54793676188092e-05
"5424",1964-11-06,6.68616110033327e-07
"5425",1964-11-07,0
"5426",1964-11-08,0
"5427",1964-11-09,3.86921373625171e-05
"5428",1964-11-10,0.000165457500770572
"5429",1964-11-11,9.04612552403705e-05
"5430",1964-11-12,0.00608906843990553
"5431",1964-11-13,0.000819906066681142
"5432",1964-11-14,0.00822735041128908
"5433",1964-11-15,0.00253908730081776
"5434",1964-11-16,0.00144639786049083
"5435",1964-11-17,1.04885111795738e-06
"5436",1964-11-18,0.000201925515284529
"5437",1964-11-19,0.0056615636863171
"5438",1964-11-20,7.33745304160038e-05
"5439",1964-11-21,4.78042715030824e-05
"5440",1964-11-22,0.00262880291495549
"5441",1964-11-23,0.000119080683077755
"5442",1964-11-24,0.00154965867557166
"5443",1964-11-25,0.000102630998128461
"5444",1964-11-26,0.0019867279051482
"5445",1964-11-27,0.00411180356019258
"5446",1964-11-28,0.00492887317886925
"5447",1964-11-29,0.00153399167174939
"5448",1964-11-30,0.00100707135152334
"5449",1964-12-01,0.000118914115432744
"5450",1964-12-02,0.00766473215117003
"5451",1964-12-03,0.00958157256536651
"5452",1964-12-04,0.000768537573094363
"5453",1964-12-05,2.60509135614484e-05
"5454",1964-12-06,0.00217197254852408
"5455",1964-12-07,0.00861091513058909
"5456",1964-12-08,0.00671289338788483
"5457",1964-12-09,0.0141829140029586
"5458",1964-12-10,0.000216711300936367
"5459",1964-12-11,9.67088826655527e-05
"5460",1964-12-12,0.0149227565598267
"5461",1964-12-13,0.0194068083264938
"5462",1964-12-14,3.74121112258763e-05
"5463",1964-12-15,6.67830841507566e-05
"5464",1964-12-16,3.30088025179975e-05
"5465",1964-12-17,0.000200029955635728
"5466",1964-12-18,9.87745675047336e-05
"5467",1964-12-19,2.24043942580465e-05
"5468",1964-12-20,0.00191477873977419
"5469",1964-12-21,3.43240412803425e-06
"5470",1964-12-22,9.58894474933913e-08
"5471",1964-12-23,1.89362559694928e-05
"5472",1964-12-24,5.09891153797071e-05
"5473",1964-12-25,0
"5474",1964-12-26,0
"5475",1964-12-27,2.07112709631474e-05
"5476",1964-12-28,0.000204762104658585
"5477",1964-12-29,0.000591350665672508
"5478",1964-12-30,0.0246858387836255
"5479",1964-12-31,0.00368040662124258
"5480",1965-01-01,0.000616718845776631
"5481",1965-01-02,0
"5482",1965-01-03,0
"5483",1965-01-04,5.80404753804942e-05
"5484",1965-01-05,0
"5485",1965-01-06,9.52568939283083e-08
"5486",1965-01-07,0.00373128594969785
"5487",1965-01-08,0.00250996577136675
"5488",1965-01-09,0.000749669151446142
"5489",1965-01-10,8.11987500810574e-05
"5490",1965-01-11,0.0189760297234898
"5491",1965-01-12,0.000753671492020658
"5492",1965-01-13,0.00462532476512933
"5493",1965-01-14,0.0121235992846778
"5494",1965-01-15,0.0061809498574803
"5495",1965-01-16,0.00760620290020597
"5496",1965-01-17,0.0169634175836109
"5497",1965-01-18,0.00695415165682789
"5498",1965-01-19,0.00146429086089483
"5499",1965-01-20,0.00281543025630526
"5500",1965-01-21,0.000788500457019836
"5501",1965-01-22,9.01401591022477e-05
"5502",1965-01-23,0.000203639628125529
"5503",1965-01-24,0.000437256176383016
"5504",1965-01-25,0.00145733124151093
"5505",1965-01-26,7.45672853099677e-05
"5506",1965-01-27,0.00113629728639353
"5507",1965-01-28,0.00305115240917075
"5508",1965-01-29,0.00076271368777725
"5509",1965-01-30,0.00021176986018645
"5510",1965-01-31,0
"5511",1965-02-01,0
"5512",1965-02-02,0
"5513",1965-02-03,0
"5514",1965-02-04,0.000148225309089867
"5515",1965-02-05,0
"5516",1965-02-06,0.000698447310242045
"5517",1965-02-07,0
"5518",1965-02-08,0
"5519",1965-02-09,0
"5520",1965-02-10,0
"5521",1965-02-11,0
"5522",1965-02-12,0.00361547795364459
"5523",1965-02-13,0.00237622224540246
"5524",1965-02-14,6.27989610393342e-05
"5525",1965-02-15,0
"5526",1965-02-16,0
"5527",1965-02-17,7.5419264987886e-05
"5528",1965-02-18,0.00202006084964523
"5529",1965-02-19,0.000116987367960064
"5530",1965-02-20,2.97660637897934e-05
"5531",1965-02-21,2.85770738628344e-07
"5532",1965-02-22,8.00328177206211e-05
"5533",1965-02-23,0.000206009723171974
"5534",1965-02-24,1.18210911637107e-05
"5535",1965-02-25,0.00018615518729348
"5536",1965-02-26,0.00146602815914321
"5537",1965-02-27,4.08079174540887e-05
"5538",1965-02-28,2.13351229376713e-05
"5539",1965-03-01,1.42885397735881e-06
"5540",1965-03-02,0
"5541",1965-03-03,6.66798371184996e-07
"5542",1965-03-04,0
"5543",1965-03-05,7.64505500683299e-07
"5544",1965-03-06,1.14410795504227e-06
"5545",1965-03-07,0.000900895714949002
"5546",1965-03-08,0.00629142298657825
"5547",1965-03-09,0
"5548",1965-03-10,0
"5549",1965-03-11,2.57461948649507e-06
"5550",1965-03-12,1.2215641390867e-05
"5551",1965-03-13,1.63532068313543e-05
"5552",1965-03-14,0
"5553",1965-03-15,0.00107269779635644
"5554",1965-03-16,0.00428667141750338
"5555",1965-03-17,0.00126046056931273
"5556",1965-03-18,0.0067240756816318
"5557",1965-03-19,0.00479574543896888
"5558",1965-03-20,9.72535872278968e-06
"5559",1965-03-21,3.2513702592496e-05
"5560",1965-03-22,0
"5561",1965-03-23,0.00133903881976494
"5562",1965-03-24,0.000184385702027612
"5563",1965-03-25,0.000406160768079644
"5564",1965-03-26,3.68718995673589e-05
"5565",1965-03-27,0.00266441541316453
"5566",1965-03-28,0.00045357367298493
"5567",1965-03-29,4.47856484697695e-06
"5568",1965-03-30,0
